Date,Facility_ID,Energy_Consumption_kWh,Cooling_Load_kWh,PUE,Temperature_C,Humidity_Percent,Carbon_Emission_kg
2023-11-17,MUM-Zone-A,7655.86,2874.52,1.63,19.4,46.8,3215.46
2023-11-17,LHR-Core-02,14579.94,5920.33,1.28,20.1,54.2,6123.57
2023-11-18,DXB-Core-01,13895.35,6928.82,1.19,19.0,48.5,5836.05
2023-11-18,DXB-Edge-02,5982.61,2920.16,1.6,22.7,45.5,2512.7
2023-11-18,SIN-Core-01,7563.31,3191.16,1.26,19.5,46.1,3176.59
2023-11-18,FRA-Core-01,9460.35,4389.66,1.25,19.7,51.2,3973.35
2023-11-18,MUM-Zone-A,14959.7,7658.53,1.74,19.1,55.0,6283.07
2023-11-18,LHR-Core-02,13640.41,4147.24,1.34,20.5,52.2,5728.97
2023-11-19,DXB-Core-01,8409.34,4222.93,1.18,21.5,46.2,3531.92
2023-11-19,DXB-Edge-02,6556.1,3791.86,1.66,24.9,54.9,2753.56
2023-11-19,SIN-Core-01,9758.87,3887.22,1.2,24.8,46.3,4098.72
2023-11-19,FRA-Core-01,8690.81,4172.29,1.26,22.2,50.0,3650.14
2023-11-19,MUM-Zone-A,14238.13,8444.39,1.76,19.1,51.9,5980.01
2023-11-19,LHR-Core-02,12465.63,6650.53,1.28,22.7,49.4,5235.56
2023-11-20,DXB-Core-01,5454.54,2432.51,1.32,23.4,54.1,2290.91
2023-11-20,DXB-Edge-02,5853.65,2822.95,1.67,20.2,49.6,2458.53
2023-11-20,SIN-Core-01,13231.93,6692.23,1.32,21.9,51.0,5557.41
2023-11-20,FRA-Core-01,14086.71,7400.99,1.23,20.4,49.9,5916.42
2023-11-20,MUM-Zone-A,12897.77,7631.12,1.78,24.4,54.0,5417.06
2023-11-20,LHR-Core-02,13502.5,6456.42,1.21,31.1,52.8,5671.05
2023-11-21,DXB-Core-01,10863.76,3423.63,1.18,23.2,49.1,4562.78
2023-11-21,DXB-Edge-02,9093.15,4279.97,1.83,23.1,50.8,3819.12
2023-11-21,SIN-Core-01,8720.24,4065.94,1.32,24.8,45.7,3662.5
2023-11-21,FRA-Core-01,11459.47,4825.6,1.3,22.9,46.2,4812.98
2023-11-21,MUM-Zone-A,13073.93,7750.47,1.68,22.1,50.1,5491.05
2023-11-21,LHR-Core-02,10187.82,4250.28,1.21,22.1,50.5,4278.89
2023-11-22,DXB-Core-01,7649.03,2722.23,1.18,20.2,48.4,3212.59
2023-11-22,DXB-Edge-02,5072.74,1602.68,1.75,19.7,52.9,2130.55
2023-11-22,SIN-Core-01,11998.79,4604.41,1.21,24.1,51.7,5039.49
2023-11-22,FRA-Core-01,8982.15,3609.82,1.31,20.3,48.7,3772.5
2023-11-22,MUM-Zone-A,13376.28,7766.02,1.46,22.0,46.2,5618.04
2023-11-22,LHR-Core-02,7607.25,3825.86,1.22,22.2,52.4,3195.04
2023-11-23,DXB-Core-01,7864.5,3542.04,1.25,21.0,47.2,3303.09
2023-11-23,DXB-Edge-02,13329.18,4781.02,1.72,23.4,46.5,5598.25
2023-11-23,SIN-Core-01,8978.11,3229.85,1.26,21.8,47.9,3770.81
2023-11-23,FRA-Core-01,9227.64,4893.89,1.26,22.9,54.3,3875.61
2023-11-23,MUM-Zone-A,9096.16,4790.07,1.47,23.2,49.7,3820.39
2023-11-23,LHR-Core-02,8976.33,4900.63,1.28,20.8,49.1,3770.06
2023-11-24,DXB-Core-01,5251.16,1813.84,1.26,23.8,47.8,2205.49
2023-11-24,DXB-Edge-02,11553.56,4817.11,1.65,19.7,45.1,4852.5
2023-11-24,SIN-Core-01,8841.66,2685.39,1.3,22.6,50.8,3713.5
2023-11-24,FRA-Core-01,14675.52,4927.0,1.31,23.5,54.6,6163.72
2023-11-24,MUM-Zone-A,12611.79,4205.57,1.6,20.0,53.1,5296.95
2023-11-24,LHR-Core-02,5716.3,2102.85,1.32,24.7,54.3,2400.85
2023-11-25,DXB-Core-01,10453.74,5215.93,1.27,24.7,52.9,4390.57
2023-11-25,DXB-Edge-02,13427.78,7752.47,1.84,24.1,46.8,5639.67
2023-11-25,SIN-Core-01,5755.49,3377.03,1.21,22.2,45.8,2417.31
2023-11-25,FRA-Core-01,14840.24,7458.82,1.19,22.6,49.9,6232.9
2023-11-25,MUM-Zone-A,8134.77,2994.74,1.58,22.8,54.1,3416.6
2023-11-25,LHR-Core-02,14342.12,8457.26,1.23,22.7,54.2,6023.69
2023-11-26,DXB-Core-01,11051.42,5537.82,1.28,22.1,53.9,4641.6
2023-11-26,DXB-Edge-02,13170.64,4575.04,1.8,19.2,45.4,5531.67
2023-11-26,SIN-Core-01,10111.39,4243.15,1.2,24.1,52.8,4246.79
2023-11-26,FRA-Core-01,14734.78,5243.98,1.19,24.4,52.2,6188.61
2023-11-26,MUM-Zone-A,9780.88,5112.05,1.63,19.0,53.0,4107.97
2023-11-26,LHR-Core-02,11273.52,6566.05,1.29,21.3,47.5,4734.88
2023-11-27,DXB-Core-01,14403.0,6740.4,1.19,23.3,50.9,6049.26
2023-11-27,DXB-Edge-02,13077.04,4167.91,1.77,21.4,53.3,5492.36
2023-11-27,SIN-Core-01,8942.58,3499.25,1.25,20.8,54.7,3755.88
2023-11-27,FRA-Core-01,11785.37,5576.58,1.34,24.5,52.3,4949.85
2023-11-27,MUM-Zone-A,14730.49,4847.73,1.67,24.3,48.9,6186.81
2023-11-27,LHR-Core-02,12519.29,4782.04,1.24,23.4,52.8,5258.1
2023-11-28,DXB-Core-01,14082.46,5320.52,1.18,22.5,50.6,5914.63
2023-11-28,DXB-Edge-02,13854.14,4335.9,1.52,19.1,48.7,5818.74
2023-11-28,SIN-Core-01,9380.15,3181.39,1.31,22.8,48.3,3939.66
2023-11-28,FRA-Core-01,7419.58,4005.1,1.26,22.7,48.8,3116.22
2023-11-28,MUM-Zone-A,14384.6,6732.01,1.67,23.0,46.0,6041.53
2023-11-28,LHR-Core-02,13099.98,6644.99,1.32,23.1,48.3,5501.99
2023-11-29,DXB-Core-01,7712.27,3616.92,1.32,23.2,52.1,3239.15
2023-11-29,DXB-Edge-02,8767.53,4667.42,1.71,31.5,52.3,3682.36
2023-11-29,SIN-Core-01,5290.62,2605.74,1.25,24.0,48.2,2222.06
2023-11-29,FRA-Core-01,7204.89,4072.2,1.28,23.6,50.9,3026.05
2023-11-29,MUM-Zone-A,5433.75,3056.21,1.72,20.2,48.0,2282.17
2023-11-29,LHR-Core-02,7434.72,2872.89,1.21,24.6,46.9,3122.58
2023-11-30,DXB-Core-01,12269.61,3960.42,1.22,19.4,53.1,5153.24
2023-11-30,DXB-Edge-02,7070.78,3319.97,1.45,19.2,52.4,2969.73
2023-11-30,SIN-Core-01,7137.8,3153.01,1.24,22.6,54.8,2997.88
2023-11-30,FRA-Core-01,8708.69,5048.96,1.27,22.1,51.4,3657.65
2023-11-30,MUM-Zone-A,7828.85,2833.98,1.8,22.9,54.4,3288.12
2023-11-30,LHR-Core-02,8690.36,4060.75,1.28,24.8,47.3,3649.95
2023-12-01,DXB-Core-01,5496.53,2078.07,1.23,20.6,51.6,2308.54
2023-12-01,DXB-Edge-02,10311.9,6139.38,1.64,19.6,51.3,4331.0
2023-12-01,SIN-Core-01,9835.06,4089.95,1.22,22.6,49.7,4130.72
2023-12-01,FRA-Core-01,8867.75,5043.64,1.28,22.5,48.0,3724.46
2023-12-01,MUM-Zone-A,7664.56,4262.9,1.49,19.3,52.8,3219.11
2023-12-01,LHR-Core-02,9361.75,3045.17,1.33,21.0,48.0,3931.93
2023-12-02,DXB-Core-01,10186.68,4370.0,1.31,24.0,47.9,4278.41
2023-12-02,DXB-Edge-02,14400.01,8121.44,1.53,19.5,47.2,6048.01
2023-12-02,SIN-Core-01,8590.9,3772.67,1.33,21.2,51.5,3608.18
2023-12-02,FRA-Core-01,10375.68,4903.73,1.28,22.8,49.7,4357.79
2023-12-02,MUM-Zone-A,14270.11,7114.75,1.48,22.6,54.3,5993.44
2023-12-02,LHR-Core-02,10979.17,6281.8,1.32,23.9,52.6,4611.25
2023-12-03,DXB-Core-01,12138.78,4749.52,1.23,21.2,49.6,5098.29
2023-12-03,DXB-Edge-02,11886.04,4639.78,1.55,24.8,51.1,4992.14
2023-12-03,SIN-Core-01,5567.67,1968.68,1.32,24.4,50.9,2338.42
2023-12-03,FRA-Core-01,14549.32,5603.28,1.22,19.0,53.7,6110.71
2023-12-03,MUM-Zone-A,13911.62,6254.63,1.58,32.7,51.5,5842.88
2023-12-03,LHR-Core-02,8779.03,3070.61,1.26,23.0,50.1,3687.19
2023-12-04,DXB-Core-01,13346.99,4049.58,1.3,21.8,54.5,5605.74
2023-12-04,DXB-Edge-02,8926.99,4606.56,1.49,23.3,45.4,3749.33
2023-12-04,SIN-Core-01,14266.57,7587.74,1.23,23.9,47.9,5991.96
2023-12-04,FRA-Core-01,13900.64,7530.71,1.19,22.2,47.3,5838.27
2023-12-04,MUM-Zone-A,11102.31,4418.09,1.76,20.3,48.7,4662.97
2023-12-04,LHR-Core-02,14622.34,4393.62,1.28,24.3,50.1,6141.38
2023-12-05,DXB-Core-01,14943.26,6004.47,1.21,20.8,53.1,6276.17
2023-12-05,DXB-Edge-02,9937.76,3410.72,1.82,20.1,54.2,4173.86
2023-12-05,SIN-Core-01,12624.29,5334.27,1.2,23.6,52.1,5302.2
2023-12-05,FRA-Core-01,10562.7,3415.98,1.3,24.5,53.3,4436.33
2023-12-05,MUM-Zone-A,13341.23,5054.04,1.76,22.9,48.0,5603.32
2023-12-05,LHR-Core-02,12735.98,4592.25,1.29,20.4,54.7,5349.11
2023-12-06,DXB-Core-01,8559.25,4082.58,1.32,20.5,46.9,3594.88
2023-12-06,DXB-Edge-02,10853.04,6154.28,1.66,19.8,48.8,4558.28
2023-12-06,SIN-Core-01,8151.66,4179.07,1.24,24.8,54.0,3423.7
2023-12-06,FRA-Core-01,9230.69,4594.18,1.29,24.2,49.4,3876.89
2023-12-06,MUM-Zone-A,11844.53,6203.37,1.8,24.4,48.9,4974.7
2023-12-06,LHR-Core-02,5547.8,2821.42,1.28,19.7,48.4,2330.07
2023-12-07,DXB-Core-01,14499.9,7168.25,1.24,23.9,50.8,6089.96
2023-12-07,DXB-Edge-02,13718.31,6102.96,1.52,20.2,54.3,5761.69
2023-12-07,SIN-Core-01,5414.09,2966.41,1.35,22.2,52.3,2273.92
2023-12-07,FRA-Core-01,14299.81,7572.4,1.25,21.2,52.5,6005.92
2023-12-07,MUM-Zone-A,7914.01,4099.26,1.64,24.8,51.3,3323.88
2023-12-07,LHR-Core-02,12360.95,4326.19,1.2,20.9,50.0,5191.6
2023-12-08,DXB-Core-01,8241.71,4196.3,1.28,22.9,47.4,3461.52
2023-12-08,DXB-Edge-02,13640.21,5878.61,1.6,20.5,52.7,5728.89
2023-12-08,SIN-Core-01,13098.22,6643.21,1.32,21.8,54.4,5501.25
2023-12-08,FRA-Core-01,8921.12,4144.66,1.26,20.7,47.1,3746.87
2023-12-08,MUM-Zone-A,5014.37,2435.82,1.45,22.8,47.2,2106.04
2023-12-08,LHR-Core-02,7483.78,3421.93,1.34,22.7,52.6,3143.19
2023-12-09,DXB-Core-01,9651.67,4675.96,1.25,21.4,48.6,4053.7
2023-12-09,DXB-Edge-02,13553.54,4700.97,1.83,24.9,53.3,5692.49
2023-12-09,SIN-Core-01,5794.65,2875.22,1.18,24.6,52.7,2433.75
2023-12-09,FRA-Core-01,11825.19,4391.74,1.3,20.7,53.2,4966.58
2023-12-09,MUM-Zone-A,6718.99,2734.6,1.74,22.1,47.8,2821.98
2023-12-09,LHR-Core-02,9237.87,3110.37,1.32,23.4,54.9,3879.91
2023-12-10,DXB-Core-01,9857.5,3096.77,1.29,20.1,51.2,4140.15
2023-12-10,DXB-Edge-02,14577.27,8062.73,1.78,21.5,52.5,6122.45
2023-12-10,SIN-Core-01,13956.71,6742.79,1.32,21.5,50.0,5861.82
2023-12-10,FRA-Core-01,14893.87,8130.8,1.29,19.3,46.4,6255.43
2023-12-10,MUM-Zone-A,6925.43,3550.13,1.68,28.6,54.7,2908.68
2023-12-10,LHR-Core-02,12490.92,4284.15,1.33,21.3,51.0,5246.19
2023-12-11,DXB-Core-01,6421.64,3835.25,1.25,23.5,54.1,2697.09
2023-12-11,DXB-Edge-02,12296.57,7366.41,1.51,23.9,53.7,5164.56
2023-12-11,SIN-Core-01,11186.0,4314.04,1.32,19.6,47.6,4698.12
2023-12-11,FRA-Core-01,14288.32,6482.87,1.28,22.8,53.8,6001.09
2023-12-11,MUM-Zone-A,8917.56,3241.9,1.81,24.4,49.7,3745.38
2023-12-11,LHR-Core-02,10073.56,3493.22,1.24,20.1,46.3,4230.89
2023-12-12,DXB-Core-01,6368.79,2828.31,1.35,20.2,46.0,2674.89
2023-12-12,DXB-Edge-02,10111.67,4403.18,1.78,23.2,45.0,4246.9
2023-12-12,SIN-Core-01,5865.07,2581.71,1.3,22.5,50.9,2463.33
2023-12-12,FRA-Core-01,9896.1,5225.19,1.28,23.1,51.9,4156.36
2023-12-12,MUM-Zone-A,10934.1,4414.07,1.71,23.6,51.6,4592.32
2023-12-12,LHR-Core-02,7145.67,3229.21,1.23,19.4,51.5,3001.18
2023-12-13,DXB-Core-01,10308.84,4104.15,1.2,20.4,49.4,4329.71
2023-12-13,DXB-Edge-02,6629.96,3964.88,1.61,19.2,52.9,2784.58
2023-12-13,SIN-Core-01,7014.68,2578.54,1.28,23.3,54.2,2946.17
2023-12-13,FRA-Core-01,11478.14,4791.11,1.29,22.8,47.0,4820.82
2023-12-13,MUM-Zone-A,14135.9,6324.54,1.46,20.0,49.5,5937.08
2023-12-13,LHR-Core-02,13384.86,4038.57,1.23,20.7,50.4,5621.64
2023-12-14,DXB-Core-01,7928.11,2774.17,1.32,23.4,51.2,3329.81
2023-12-14,DXB-Edge-02,7897.53,3027.81,1.66,20.6,49.4,3316.96
2023-12-14,SIN-Core-01,10737.21,4898.42,1.33,21.7,52.7,4509.63
2023-12-14,FRA-Core-01,8345.73,3524.06,1.23,21.0,46.2,3505.21
2023-12-14,MUM-Zone-A,5899.16,2099.03,1.46,19.6,49.0,2477.65
2023-12-14,LHR-Core-02,6092.04,1969.43,1.33,33.5,50.4,2558.65
2023-12-15,DXB-Core-01,7244.24,4161.21,1.29,20.1,52.4,3042.58
2023-12-15,DXB-Edge-02,6883.82,3746.23,1.74,23.3,45.3,2891.21
2023-12-15,SIN-Core-01,11394.67,4512.47,1.25,24.7,45.4,4785.76
2023-12-15,FRA-Core-01,14271.23,6571.85,1.23,22.4,52.9,5993.92
2023-12-15,MUM-Zone-A,10916.28,6532.58,1.46,20.5,52.4,4584.84
2023-12-15,LHR-Core-02,9009.44,4929.4,1.2,21.8,54.3,3783.96
2023-12-16,DXB-Core-01,11279.13,5321.28,1.34,20.3,54.7,4737.23
2023-12-16,DXB-Edge-02,6735.78,3434.5,1.59,22.3,49.2,2829.03
2023-12-16,SIN-Core-01,9380.83,3339.57,1.23,20.2,53.2,3939.95
2023-12-16,FRA-Core-01,5448.98,2746.39,1.25,22.7,49.2,2288.57
2023-12-16,MUM-Zone-A,6534.7,3371.93,1.68,20.6,50.0,2744.57
2023-12-16,LHR-Core-02,7297.62,3363.76,1.31,20.8,45.1,3065.0
2023-12-17,DXB-Core-01,14874.44,6473.18,1.34,22.1,50.7,6247.26
2023-12-17,DXB-Edge-02,5398.37,2022.8,1.7,19.6,52.1,2267.31
2023-12-17,SIN-Core-01,5781.64,2626.12,1.18,22.7,47.1,2428.29
2023-12-17,FRA-Core-01,7788.76,2477.73,1.25,22.8,46.5,3271.28
2023-12-17,MUM-Zone-A,8769.08,4115.16,1.56,19.1,48.2,3683.01
2023-12-17,LHR-Core-02,12576.01,6654.79,1.28,31.0,45.6,5281.92
2023-12-18,DXB-Core-01,10281.87,4899.45,1.21,20.2,50.6,4318.38
2023-12-18,DXB-Edge-02,8956.23,4626.71,1.58,20.7,49.9,3761.62
2023-12-18,SIN-Core-01,9271.46,5033.99,1.23,24.9,50.3,3894.01
2023-12-18,FRA-Core-01,7006.12,2855.57,1.35,22.9,45.3,2942.57
2023-12-18,MUM-Zone-A,14624.46,7433.13,1.54,24.9,50.2,6142.27
2023-12-18,LHR-Core-02,11445.72,4166.26,1.26,19.8,46.4,4807.2
2023-12-19,DXB-Core-01,13216.84,5740.65,1.33,24.2,53.3,5551.07
2023-12-19,DXB-Edge-02,10342.75,5099.84,1.7,23.1,47.1,4343.96
2023-12-19,SIN-Core-01,11108.66,5991.48,1.19,24.6,54.4,4665.64
2023-12-19,FRA-Core-01,7532.56,2796.54,1.23,22.4,53.2,3163.68
2023-12-19,MUM-Zone-A,11117.63,5738.69,1.8,25.0,52.2,4669.41
2023-12-19,LHR-Core-02,5648.48,2468.67,1.2,19.6,52.5,2372.36
2023-12-20,DXB-Core-01,9789.14,4642.23,1.21,21.5,51.3,4111.44
2023-12-20,DXB-Edge-02,14986.45,6359.49,1.68,21.8,52.7,6294.31
2023-12-20,SIN-Core-01,5832.83,3404.89,1.32,19.4,49.8,2449.79
2023-12-20,FRA-Core-01,12778.43,3987.52,1.31,24.2,49.4,5366.94
2023-12-20,MUM-Zone-A,14815.74,7117.23,1.52,22.1,46.4,6222.61
2023-12-20,LHR-Core-02,6528.92,2200.43,1.25,21.4,52.4,2742.15
2023-12-21,DXB-Core-01,12301.7,4273.05,1.23,24.8,54.8,5166.72
2023-12-21,DXB-Edge-02,9761.09,4052.62,1.74,24.7,46.6,4099.66
2023-12-21,SIN-Core-01,9533.33,5597.43,1.19,19.3,47.7,4004.0
2023-12-21,FRA-Core-01,9109.4,2955.5,1.32,23.8,49.4,3825.95
2023-12-21,MUM-Zone-A,10469.38,6106.43,1.7,22.7,46.2,4397.14
2023-12-21,LHR-Core-02,6980.03,3342.48,1.18,23.6,54.1,2931.61
2023-12-22,DXB-Core-01,6766.03,2065.37,1.27,19.4,53.8,2841.73
2023-12-22,DXB-Edge-02,7975.1,3795.87,1.83,24.6,50.2,3349.54
2023-12-22,SIN-Core-01,7057.95,3855.52,1.3,20.2,48.7,2964.34
2023-12-22,FRA-Core-01,9489.51,5653.01,1.27,23.4,52.6,3985.59
2023-12-22,MUM-Zone-A,11757.26,4516.58,1.65,21.7,52.4,4938.05
2023-12-22,LHR-Core-02,5327.15,2619.01,1.26,20.0,54.5,2237.4
2023-12-23,DXB-Core-01,10576.08,5110.23,1.31,22.1,53.1,4441.95
2023-12-23,DXB-Edge-02,8907.68,4405.92,1.79,24.8,53.6,3741.23
2023-12-23,SIN-Core-01,8974.89,5322.19,1.28,22.0,54.4,3769.46
2023-12-23,FRA-Core-01,8094.62,2924.79,1.33,20.4,46.9,3399.74
2023-12-23,MUM-Zone-A,10066.72,5907.36,1.7,19.8,53.1,4228.02
2023-12-23,LHR-Core-02,10879.13,3968.55,1.27,24.1,50.2,4569.23
2023-12-24,DXB-Core-01,8717.73,4962.48,1.23,22.1,53.3,3661.44
2023-12-24,DXB-Edge-02,9550.63,2883.45,1.51,21.7,49.7,4011.26
2023-12-24,SIN-Core-01,12418.45,6852.22,1.29,19.2,50.2,5215.75
2023-12-24,FRA-Core-01,12556.99,7044.7,1.25,22.4,53.6,5273.93
2023-12-24,MUM-Zone-A,14239.41,7858.76,1.84,21.9,50.1,5980.55
2023-12-24,LHR-Core-02,14421.61,4511.82,1.24,19.9,51.7,6057.08
2023-12-25,DXB-Core-01,9669.28,3600.24,1.19,19.7,51.2,4061.1
2023-12-25,DXB-Edge-02,13700.93,5282.34,1.72,19.8,49.7,5754.39
2023-12-25,SIN-Core-01,11202.96,4644.27,1.18,19.9,48.6,4705.24
2023-12-25,FRA-Core-01,9135.05,4336.41,1.22,19.4,51.5,3836.72
2023-12-25,MUM-Zone-A,10310.33,3915.88,1.66,19.7,48.4,4330.34
2023-12-25,LHR-Core-02,10956.67,5423.26,1.3,20.6,46.9,4601.8
2023-12-26,DXB-Core-01,8915.37,3333.37,1.28,19.0,50.7,3744.45
2023-12-26,DXB-Edge-02,11642.01,3530.79,1.55,20.6,47.6,4889.64
2023-12-26,SIN-Core-01,11660.11,4660.81,1.27,22.6,54.5,4897.25
2023-12-26,FRA-Core-01,13055.87,4389.88,1.22,20.6,48.0,5483.46
2023-12-26,MUM-Zone-A,14964.24,7033.36,1.64,20.7,50.6,6284.98
2023-12-26,LHR-Core-02,7591.43,3545.59,1.25,23.1,52.4,3188.4
2023-12-27,DXB-Core-01,14318.02,4943.23,1.2,19.2,54.0,6013.57
2023-12-27,DXB-Edge-02,6660.57,3913.52,1.62,19.7,46.6,2797.44
2023-12-27,SIN-Core-01,11991.43,3786.06,1.26,22.0,48.4,5036.4
2023-12-27,FRA-Core-01,5370.1,1680.62,1.2,24.4,48.7,2255.44
2023-12-27,MUM-Zone-A,8913.01,3882.6,1.68,22.9,51.6,3743.46
2023-12-27,LHR-Core-02,7077.04,2448.46,1.32,32.9,45.4,2972.36
2023-12-28,DXB-Core-01,8621.94,5119.6,1.2,20.9,46.4,3621.22
2023-12-28,DXB-Edge-02,14018.38,4522.0,1.83,21.1,47.7,5887.72
2023-12-28,SIN-Core-01,6996.7,2395.38,1.27,22.2,50.6,2938.61
2023-12-28,FRA-Core-01,14693.11,4562.55,1.2,23.4,51.8,6171.1
2023-12-28,MUM-Zone-A,9149.64,2748.53,1.51,21.1,45.4,3842.85
2023-12-28,LHR-Core-02,12849.95,6187.31,1.26,22.2,45.3,5396.98
2023-12-29,DXB-Core-01,5992.96,2104.11,1.32,22.4,45.3,2517.04
2023-12-29,DXB-Edge-02,6438.14,2643.23,1.48,24.6,50.5,2704.02
2023-12-29,SIN-Core-01,7780.86,3604.65,1.19,19.6,50.0,3267.96
2023-12-29,FRA-Core-01,8441.04,3479.6,1.26,22.9,48.6,3545.24
2023-12-29,MUM-Zone-A,6330.4,3391.66,1.84,19.0,53.7,2658.77
2023-12-29,LHR-Core-02,9868.06,3176.24,1.29,24.6,55.0,4144.58
2023-12-30,DXB-Core-01,13673.15,7544.0,1.24,19.6,48.5,5742.72
2023-12-30,DXB-Edge-02,13123.35,7283.38,1.48,22.8,46.8,5511.81
2023-12-30,SIN-Core-01,5683.91,3065.67,1.31,20.8,48.0,2387.24
2023-12-30,FRA-Core-01,5996.51,3365.18,1.29,20.6,46.5,2518.53
2023-12-30,MUM-Zone-A,10149.31,4357.58,1.47,23.7,51.8,4262.71
2023-12-30,LHR-Core-02,13032.32,7648.46,1.27,21.6,49.5,5473.57
2023-12-31,DXB-Core-01,11716.79,5905.37,1.23,22.1,45.3,4921.05
2023-12-31,DXB-Edge-02,14801.18,5781.58,1.53,23.5,45.5,6216.5
2023-12-31,SIN-Core-01,12222.9,6405.9,1.28,20.5,48.2,5133.62
2023-12-31,FRA-Core-01,14606.94,6685.3,1.32,22.6,49.9,6134.91
2023-12-31,MUM-Zone-A,12107.0,5991.91,1.48,24.9,48.4,5084.94
2023-12-31,LHR-Core-02,6151.29,2022.15,1.33,21.9,54.6,2583.54
